"type","username","useraddress","userid","timestamp","roomname","content"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:04:06","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:04:06","climatechange62769","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:04:07","climatechange62769","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:04:07","climatechange62770","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:04:07","climatechange62767","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:04:08","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:04:31","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:04:31","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:04:35","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:04:35","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:04:35","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:04:38","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:30","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:43","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:50","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:50","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:50","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:56","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:56","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:05:56","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:06:58","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:06:58","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:07:08","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:07:09","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:07:09","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:07:12","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:07:41","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:07:43","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:12","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:12","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:12","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:26","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:26","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:26","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:56","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:08:59","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:09:29","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:09:29","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:09:29","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:09:32","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:09:32","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:09:32","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:02","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:07","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:36","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:36","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:36","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:48","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:48","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:10:48","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:18","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:24","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:52","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:52","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:52","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:55","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:55","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:11:57","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:12:25","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:12:28","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:12:58","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:12:58","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:12:58","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:13:02","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:13:02","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:13:04","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:13:31","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:13:34","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:04","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:04","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:07","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:09","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:10","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:10","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:39","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:14:51","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:21","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:21","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:21","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:25","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:25","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:25","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:55","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:15:57","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:16:27","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:16:27","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:16:39","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:16:40","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:16:49","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:16:52","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:09","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:24","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:53","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:53","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:53","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:56","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:56","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:17:57","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:18:26","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:18:37","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:07","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:07","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:07","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:11","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:11","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:13","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:40","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:19:44","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:14","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:14","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:14","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:17","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:17","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:17","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:47","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:20:52","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:21","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:21","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:21","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:23","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:24","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:24","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:53","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:21:57","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:22:27","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:22:27","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:22:27","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:22:37","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:22:37","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:22:39","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:06","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:10","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:40","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:40","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:40","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:54","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:54","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:23:55","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:24:24","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:24:29","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:24:59","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:24:59","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:25:03","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:25:03","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:25:27","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:25:28","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:25:29","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:25:32","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:25:36","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:25:36","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:05","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:09","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:31","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:38","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:38","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:41","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:41","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:26:42","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:11","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:15","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:45","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:45","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:45","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:46","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:46","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:27:47","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:16","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:18","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:48","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:48","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:48","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:49","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:49","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:28:49","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:20","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:23","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:53","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:53","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:53","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:55","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:55","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:29:55","climatechange62768","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:30:23","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:30:25","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:30:26","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:30:29","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:30:59","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:30:59","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:30:59","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:31:03","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:31:03","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:31:05","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:31:33","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:31:37","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:07","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:07","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:07","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:19","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:19","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:19","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:50","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:32:52","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:33:15","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:33:22","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:33:22","climatechange62769","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:33:22","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:33:24","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:33:25","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:33:25","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:33:25","climatechange62768","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:37","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:39","climatechange62768","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:42","climatechange62769","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:43","climatechange62769","join"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:45","climatechange62769","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:46","climatechange62769","join"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:47","climatechange62768","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:47","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:48","climatechange62767","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:48","climatechange62770","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:49","climatechange62768","join"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:49","climatechange62767","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:49","climatechange62767","join"
"presence","Robert","undefined:undefined","1","2021-06-03 06:34:50","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:34:50","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:34:50","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:34:50","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:34:50","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:52","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:34:54","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:35:11","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:35:11","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:35:12","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 06:35:12","climatechange62767","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:35:39","climatechange62769","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:35:41","climatechange62769","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:35:44","climatechange62767","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:35:44","climatechange62768","leave"
"presence","Robert","undefined:undefined","1","2021-06-03 06:35:45","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:35:45","climatechange62767","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:35:50","climatechange62770","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 06:36:01","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:51:48","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:51:52","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:51:58","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 06:52:00","climatechange62768","leave"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:35:35","climatechange62769","join"
"presence","Robert","undefined:undefined","1","2021-06-03 08:35:35","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:35:37","climatechange62767","join"
"presence","Robert","undefined:undefined","1","2021-06-03 08:35:38","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:35:38","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:35:38","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:35:38","climatechange62769","join"
"presence","Robert","undefined:undefined","1","2021-06-03 08:35:39","climatechange62770","join"
"presence","Robert","undefined:undefined","1","2021-06-03 08:35:39","climatechange62768","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:35:42","climatechange62767","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:35:45","climatechange62770","join"
"presence","Iggy","undefined:undefined","3","2021-06-03 08:35:57","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:36:32","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:36:42","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:36:42","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:36:42","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:36:44","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:36:44","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:37:03","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:37:04","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:37:49","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:37:49","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:37:55","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:37:55","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:01","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:02","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:05","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:05","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:57","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:57","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:38:59","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:39:00","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:39:08","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:39:08","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:39:13","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:39:13","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:04","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:04","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:06","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:06","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:15","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:15","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:17","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:40:17","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:41:08","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:41:08","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:41:21","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:41:21","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:41:54","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:41:54","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:42:05","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:42:05","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:42:35","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:42:35","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:42:39","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:42:39","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:43:09","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:43:09","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:43:23","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:43:23","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:43:52","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:43:52","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:44:03","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:44:03","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:44:23","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:44:23","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:44:24","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:44:36","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:06","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:06","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:07","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:08","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:27","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:29","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:37","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:45:49","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:46:20","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:46:23","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:46:33","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:46:36","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:46:53","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:46:56","climatechange62768","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:47:26","climatechange62770","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:47:39","climatechange62767","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:47:39","climatechange62769","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:47:40","climatechange62770","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:47:43","climatechange62769","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:47:43","climatechange62767","join"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:10","climatechange62768","leave"
"presence","Charles","undefined:undefined","2","2021-06-03 08:48:14","climatechange62768","join"
