quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
Yes,0.928571,0.187500,0.8808317685054768,0,0,1,0.75,0.8808317685054768,0.8808317685054768
Yes,0.846154,0.214286,0.7371446641948648,0,0,2,0.0,0.7371446641948648,0.7371446641948648
Yes,1.000000,0.100000,0.9975515175926339,0,0,2,0.7142857142857143,0.9975515175926339,0.9975515175926339
Yes,0.687500,0.312500,0.911330420463459,0,0,1,0.0,0.911330420463459,0.911330420463459
Yes,0.923077,0.068966,0.8270042240995995,0,0,1,0.5,0.8270042240995995,0.8270042240995995
No,1.142857,0.214286,0.9532351302391812,0,0,3,0.0,0.9532351302391812,0.9532351302391812
No,0.866667,0.187500,0.9748394761419164,0,0,2,0.3333333333333333,0.9748394761419164,0.9748394761419164
Yes,1.157895,0.157895,0.9083516373427083,0,0,2,0.3333333333333333,0.9083516373427083,0.9083516373427083
No,1.210526,0.285714,0.9398310340848933,0,0,8,0.2,0.9398310340848933,0.9398310340848933
Yes,1.312500,0.235294,0.9958517246133176,0,0,2,0.5,0.9958517246133176,0.9958517246133176
Yes,0.785714,0.241379,0.8991343387278206,0,0,1,0.0,0.8991343387278206,0.8991343387278206
Yes,1.066667,0.062500,0.962484700047688,0,0,1,0.5,0.962484700047688,0.962484700047688
Yes,1.285714,0.266667,0.9689398251643466,0,0,1,0.0,0.9689398251643466,0.9689398251643466
No,1.368421,0.400000,0.960112751089924,0,0,5,0.375,0.960112751089924,0.960112751089924
Yes,1.000000,0.130435,0.9346851959824684,0,0,2,0.5,0.9346851959824684,0.9346851959824684
No,1.300000,0.400000,0.9571410980997984,0,0,3,0.4,0.9571410980997984,0.9571410980997984
Yes,0.937500,0.105263,0.9428358116231071,0,0,2,0.0,0.9428358116231071,0.9428358116231071
Yes,1.000000,0.055556,0.9059488446782418,0,0,2,0.0,0.9059488446782418,0.9059488446782418
Yes,0.777778,0.250000,0.9877679199072253,0,0,2,0.6,0.9877679199072253,0.9877679199072253
Yes,1.000000,0.058824,0.8054126829689967,0,0,1,0.6666666666666666,0.8054126829689967,0.8054126829689967
Yes,1.166667,0.166667,0.9855883014082413,0,0,0,1.0,0.9855883014082413,0.9855883014082413
Yes,1.187500,0.187500,0.9730488574991318,0,0,3,0.4,0.9730488574991318,0.9730488574991318
Yes,1.000000,0.000000,1.0000000000000002,0,0,0,1.0,1.0000000000000002,1.0000000000000002
Yes,0.960000,0.040000,0.9668716852953891,0,0,2,0.7142857142857143,0.9668716852953891,0.9668716852953891
Yes,1.166667,0.166667,0.9888674138016422,0,0,1,0.6666666666666666,0.9888674138016422,0.9888674138016422
Yes,0.920000,0.068966,0.9831086786849922,0,0,1,0.6666666666666666,0.9831086786849922,0.9831086786849922
Yes,1.190476,0.190476,0.995841218743741,0,0,0,1.0,0.995841218743741,0.995841218743741
Yes,0.772727,0.250000,0.8720450290699168,0,0,5,0.2857142857142857,0.8720450290699168,0.8720450290699168
No,1.333333,0.333333,0.7934930065227165,1,1,0,1.0,0.7934930065227165,0.7934930065227165
Yes,1.272727,0.272727,0.7730758341255107,0,0,0,1.0,0.7730758341255107,0.7730758341255107
No,0.928571,0.066667,0.9364279257532085,0,0,9,0.18181818181818182,0.9364279257532085,0.9364279257532085
No,1.250000,0.157895,0.8705053665404103,0,0,4,0.2,0.8705053665404103,0.8705053665404103
No,1.111111,0.157895,0.9630758531472725,0,0,4,0.42857142857142855,0.9630758531472725,0.9630758531472725
Yes,0.818182,0.181818,0.8903783610220567,0,0,2,0.6,0.8903783610220567,0.8903783610220567
No,0.916667,0.083333,0.6990935823525801,0,0,3,0.0,0.6990935823525801,0.6990935823525801
No,0.904762,0.095238,0.9349327347297368,0,0,6,0.4,0.9349327347297368,0.9349327347297368
Yes,1.083333,0.083333,0.9997361678098738,0,0,2,0.5,0.9997361678098738,0.9997361678098738
Yes,1.230769,0.066667,0.8251285170108597,0,0,2,0.3333333333333333,0.8251285170108597,0.8251285170108597
Yes,1.052632,0.052632,0.8982116010787753,0,0,5,0.0,0.8982116010787753,0.8982116010787753
No,1.214286,0.285714,0.9515796704539756,0,0,1,0.0,0.9515796704539756,0.9515796704539756
No,1.000000,0.041667,0.9379411921354484,0,0,1,0.0,0.9379411921354484,0.9379411921354484
No,0.944444,0.000000,0.9172004454409587,0,0,5,0.375,0.9172004454409587,0.9172004454409587
Yes,1.083333,0.083333,0.9357176245829689,0,0,0,1.0,0.9357176245829689,0.9357176245829689
Yes,1.047619,0.086957,0.9932879103594492,0,0,0,1.0,0.9932879103594492,0.9932879103594492
Yes,0.833333,0.080000,0.9653114012986629,0,0,2,0.5,0.9653114012986629,0.9653114012986629
Yes,1.100000,0.000000,0.9455295086981371,0,0,2,0.0,0.9455295086981371,0.9455295086981371
Yes,0.785714,0.266667,0.8813462654808907,0,0,0,1.0,0.8813462654808907,0.8813462654808907
No,1.090909,0.090909,0.8912029148868786,0,0,1,0.75,0.8912029148868786,0.8912029148868786
No,1.055556,0.111111,0.8992297113495226,0,0,2,0.0,0.8992297113495226,0.8992297113495226
Yes,0.880000,0.115385,0.9908329850848366,0,0,3,0.25,0.9908329850848366,0.9908329850848366
Yes,1.400000,0.437500,0.9877510480825074,0,0,0,1.0,0.9877510480825074,0.9877510480825074
No,0.777778,0.214286,0.947262541818165,0,0,5,0.16666666666666666,0.947262541818165,0.947262541818165
Yes,1.000000,0.045455,0.8975382904950752,0,0,6,0.14285714285714285,0.8975382904950752,0.8975382904950752
Yes,0.818182,0.173913,0.9287503804789189,0,0,1,0.0,0.9287503804789189,0.9287503804789189
Yes,1.050000,0.090909,0.966119675877477,0,0,0,1.0,0.966119675877477,0.966119675877477
No,1.600000,0.600000,0.8506753131242679,0,0,1,0.0,0.8506753131242679,0.8506753131242679
Yes,1.000000,0.055556,0.7549113437664836,0,0,2,0.3333333333333333,0.7549113437664836,0.7549113437664836
No,1.529412,0.500000,0.8983498753243807,0,0,3,0.25,0.8983498753243807,0.8983498753243807
Yes,0.840000,0.160000,0.943500191469438,0,0,0,1.0,0.943500191469438,0.943500191469438
Yes,1.125000,0.058824,0.8967519650290168,0,0,3,0.5714285714285714,0.8967519650290168,0.8967519650290168
No,1.200000,0.200000,0.8559087068818921,0,0,0,1.0,0.8559087068818921,0.8559087068818921
Yes,1.000000,0.125000,0.9197867373583251,0,0,2,0.5,0.9197867373583251,0.9197867373583251
Yes,1.125000,0.117647,0.8676972336776474,0,0,1,0.0,0.8676972336776474,0.8676972336776474
No,0.846154,0.153846,0.832196530073528,0,0,2,0.3333333333333333,0.832196530073528,0.832196530073528
Yes,0.857143,0.142857,0.9441818996014786,1,1,2,0.7142857142857143,0.9441818996014786,0.9441818996014786
No,0.851852,0.172414,0.9769220156988496,0,0,6,0.3333333333333333,0.9769220156988496,0.9769220156988496
Yes,0.923077,0.107143,0.982253947894866,0,0,0,1.0,0.982253947894866,0.982253947894866
Yes,0.857143,0.181818,0.9826551364069885,0,0,2,0.5,0.9826551364069885,0.9826551364069885
No,1.142857,0.266667,0.9009219591359454,0,0,1,0.0,0.9009219591359454,0.9009219591359454
No,1.066667,0.066667,0.7974394000265823,0,0,3,0.25,0.7974394000265823,0.7974394000265823
Yes,0.807692,0.185185,0.9407238385147212,0,0,3,0.25,0.9407238385147212,0.9407238385147212
Yes,1.285714,0.200000,0.9358018371870759,0,0,2,0.5,0.9358018371870759,0.9358018371870759
Yes,1.307692,0.266667,0.9222049234124772,0,0,0,1.0,0.9222049234124772,0.9222049234124772
No,0.764706,0.176471,0.9849855204737706,0,0,2,0.6,0.9849855204737706,0.9849855204737706
Yes,1.000000,0.000000,0.8879528637337162,0,0,0,1.0,0.8879528637337162,0.8879528637337162
Yes,0.684211,0.263158,0.9100981918765804,0,0,0,1.0,0.9100981918765804,0.9100981918765804
Yes,1.000000,0.038462,0.930448717850202,0,0,3,0.25,0.930448717850202,0.930448717850202
Yes,0.950000,0.050000,0.9000829802726672,0,0,0,1.0,0.9000829802726672,0.9000829802726672
No,0.866667,0.066667,0.9717323390562008,0,0,1,0.0,0.9717323390562008,0.9717323390562008
Yes,1.190476,0.136364,0.9598884454133295,0,0,1,0.0,0.9598884454133295,0.9598884454133295
Yes,1.000000,0.000000,0.819513828741006,1,1,2,0.0,0.819513828741006,0.819513828741006
Yes,0.714286,0.260870,0.9814093805044006,0,0,1,0.6666666666666666,0.9814093805044006,0.9814093805044006
Yes,1.214286,0.214286,0.924304870840138,0,0,0,1.0,0.924304870840138,0.924304870840138
Yes,0.960000,0.035714,0.9259280752185578,0,0,0,1.0,0.9259280752185578,0.9259280752185578
Yes,1.000000,0.000000,0.9343580519629544,0,0,2,0.6,0.9343580519629544,0.9343580519629544
No,1.384615,0.428571,0.9748267525031379,0,0,2,0.5,0.9748267525031379,0.9748267525031379
Yes,0.923077,0.076923,0.7683922609105495,0,0,6,0.14285714285714285,0.7683922609105495,0.7683922609105495
Yes,1.071429,0.066667,0.8335202273859709,0,0,3,0.25,0.8335202273859709,0.8335202273859709
Yes,1.000000,0.083333,0.9679596350898243,0,0,1,0.5,0.9679596350898243,0.9679596350898243
Yes,1.000000,0.050000,0.8720484129747628,0,0,1,0.6666666666666666,0.8720484129747628,0.8720484129747628
Yes,1.217391,0.166667,0.9089477711478047,0,0,1,0.5,0.9089477711478047,0.9089477711478047
Yes,0.950000,0.045455,0.9064358534070263,0,0,1,0.0,0.9064358534070263,0.9064358534070263
Yes,0.857143,0.142857,0.8926882828072772,0,0,3,0.0,0.8926882828072772,0.8926882828072772
Yes,0.866667,0.133333,0.8955018710070327,0,0,4,0.0,0.8955018710070327,0.8955018710070327
Yes,0.875000,0.125000,0.7450622818523789,0,0,3,0.0,0.7450622818523789,0.7450622818523789
Yes,0.760000,0.230769,0.9655909368588514,0,0,1,0.0,0.9655909368588514,0.9655909368588514
No,0.692308,0.230769,0.9460128051772222,0,0,4,0.3333333333333333,0.9460128051772222,0.9460128051772222
Yes,1.136364,0.136364,0.9319027389005805,0,0,2,0.0,0.9319027389005805,0.9319027389005805
Yes,1.000000,0.000000,0.8874523467926717,0,0,1,0.0,0.8874523467926717,0.8874523467926717
No,1.200000,0.200000,0.9776125322446113,0,0,8,0.2,0.9776125322446113,0.9776125322446113
No,0.800000,0.235294,0.8305509289103767,0,0,5,0.375,0.8305509289103767,0.8305509289103767
Yes,0.826087,0.200000,0.929740901658279,0,0,7,0.125,0.929740901658279,0.929740901658279
No,1.375000,0.411765,0.9237659592573156,0,0,0,1.0,0.9237659592573156,0.9237659592573156
Yes,0.916667,0.083333,0.8576408854125644,0,0,2,0.0,0.8576408854125644,0.8576408854125644
Yes,0.800000,0.240000,0.9226122346379465,0,0,1,0.5,0.9226122346379465,0.9226122346379465
Yes,1.083333,0.035714,0.9913773221104417,0,0,0,1.0,0.9913773221104417,0.9913773221104417
No,1.250000,0.235294,0.8887980848179291,0,0,2,0.3333333333333333,0.8887980848179291,0.8887980848179291
Yes,1.250000,0.181818,0.9452321629428658,0,0,3,0.25,0.9452321629428658,0.9452321629428658
No,1.315789,0.315789,0.938775086102518,0,0,3,0.4,0.938775086102518,0.938775086102518
No,1.294118,0.411765,0.9711622091818515,0,0,1,0.5,0.9711622091818515,0.9711622091818515
Yes,1.125000,0.187500,0.8767102705441593,0,0,1,0.0,0.8767102705441593,0.8767102705441593
No,0.625000,0.411765,0.9005757909223693,0,0,3,0.0,0.9005757909223693,0.9005757909223693
No,1.080000,0.037037,0.899736406008261,0,0,3,0.0,0.899736406008261,0.899736406008261
Yes,0.777778,0.200000,0.9813851046636866,0,0,2,0.6666666666666666,0.9813851046636866,0.9813851046636866
No,1.000000,0.000000,0.9892012937922144,0,0,8,0.3333333333333333,0.9892012937922144,0.9892012937922144
Yes,1.181818,0.208333,0.9287280667665526,0,0,2,0.6,0.9287280667665526,0.9287280667665526
Yes,1.000000,0.000000,0.9991983160000504,0,0,1,0.0,0.9991983160000504,0.9991983160000504
Yes,0.739130,0.208333,0.8253959811287092,0,0,1,0.5,0.8253959811287092,0.8253959811287092
Yes,0.727273,0.272727,0.8162216119906217,0,0,2,0.0,0.8162216119906217,0.8162216119906217
Yes,1.250000,0.250000,0.9983236996123962,0,0,1,0.0,0.9983236996123962,0.9983236996123962
Yes,0.782609,0.217391,0.9741596726552005,0,0,1,0.6666666666666666,0.9741596726552005,0.9741596726552005
Yes,1.045455,0.041667,0.9929673997745924,0,0,4,0.42857142857142855,0.9929673997745924,0.9929673997745924
No,1.142857,0.142857,0.8644456143774558,0,0,8,0.0,0.8644456143774558,0.8644456143774558
Yes,1.400000,0.400000,0.9924691130007972,0,0,1,0.6666666666666666,0.9924691130007972,0.9924691130007972
Yes,1.000000,0.000000,0.9551869957321897,0,0,0,1.0,0.9551869957321897,0.9551869957321897
Yes,0.960000,0.038462,0.9590938684275035,0,0,0,1.0,0.9590938684275035,0.9590938684275035
No,1.200000,0.266667,0.9019343565689981,1,1,0,1.0,0.9019343565689981,0.9019343565689981
No,0.666667,0.285714,0.8354231546805481,0,0,2,0.6,0.8354231546805481,0.8354231546805481
No,1.181818,0.227273,0.8212807019595119,0,0,3,0.4,0.8212807019595119,0.8212807019595119
No,0.937500,0.117647,0.862187088879926,0,0,3,0.4,0.862187088879926,0.862187088879926
No,1.333333,0.416667,0.9760224912348859,0,0,6,0.25,0.9760224912348859,0.9760224912348859
Yes,1.117647,0.105263,0.9186912572797316,0,0,0,1.0,0.9186912572797316,0.9186912572797316
Yes,0.892857,0.103448,0.9900743846414074,0,0,2,0.5,0.9900743846414074,0.9900743846414074
Yes,1.272727,0.272727,0.9762678597293665,0,0,2,0.5,0.9762678597293665,0.9762678597293665
Yes,0.888889,0.111111,0.9517143949818785,0,0,3,0.4,0.9517143949818785,0.9517143949818785
Yes,0.937500,0.000000,0.9322149181419935,0,0,1,0.0,0.9322149181419935,0.9322149181419935
No,1.388889,0.368421,0.9689305210092828,0,0,0,1.0,0.9689305210092828,0.9689305210092828
Yes,1.157895,0.100000,0.9309209963196204,0,0,0,1.0,0.9309209963196204,0.9309209963196204
Yes,1.058824,0.052632,0.9613107103877907,0,0,1,0.0,0.9613107103877907,0.9613107103877907
Yes,1.315789,0.315789,0.878080291212445,0,0,6,0.4,0.878080291212445,0.878080291212445
Yes,0.909091,0.130435,0.9918683509499873,0,0,1,0.6666666666666666,0.9918683509499873,0.9918683509499873
No,0.823529,0.176471,0.7877264349969924,0,0,12,0.07692307692307693,0.7877264349969924,0.7877264349969924
Yes,1.388889,0.315789,0.9435158788434374,0,0,3,0.25,0.9435158788434374,0.9435158788434374
No,1.400000,0.400000,0.8714957506870139,0,0,1,0.75,0.8714957506870139,0.8714957506870139
No,0.818182,0.181818,0.7534220406465919,0,0,2,0.0,0.7534220406465919,0.7534220406465919
No,0.736842,0.300000,0.9008111268568748,0,0,2,0.5,0.9008111268568748,0.9008111268568748
Yes,0.904762,0.130435,0.9805674461936433,0,0,0,1.0,0.9805674461936433,0.9805674461936433
Yes,1.000000,0.052632,0.85965811371101,0,0,2,0.5,0.85965811371101,0.85965811371101
No,0.888889,0.172414,0.9568813792046754,0,0,5,0.2857142857142857,0.9568813792046754,0.9568813792046754
No,1.411765,0.470588,0.9468988236467554,0,0,9,0.25,0.9468988236467554,0.9468988236467554
No,1.142857,0.133333,0.7703562722419627,0,0,4,0.3333333333333333,0.7703562722419627,0.7703562722419627
Yes,1.153846,0.153846,0.9193710285672575,0,0,5,0.375,0.9193710285672575,0.9193710285672575
No,1.538462,0.500000,0.8493059206586757,0,0,4,0.0,0.8493059206586757,0.8493059206586757
No,1.050000,0.086957,0.9456326251788685,0,0,9,0.1,0.9456326251788685,0.9456326251788685
Yes,1.095238,0.090909,0.9904027028278116,0,0,1,0.5,0.9904027028278116,0.9904027028278116
No,0.823529,0.222222,0.8763063907227355,0,0,4,0.0,0.8763063907227355,0.8763063907227355
Yes,0.920000,0.076923,0.9802449767275605,0,0,2,0.5,0.9802449767275605,0.9802449767275605
Yes,1.363636,0.333333,0.9592961536636389,0,0,1,0.0,0.9592961536636389,0.9592961536636389
Yes,0.875000,0.166667,0.9245147866164807,0,0,0,1.0,0.9245147866164807,0.9245147866164807
No,1.100000,0.120000,0.9244585621039851,0,0,0,1.0,0.9244585621039851,0.9244585621039851
No,1.210526,0.263158,0.9077939732594238,0,0,1,0.6666666666666666,0.9077939732594238,0.9077939732594238
No,0.909091,0.083333,0.6051705062217406,0,0,2,0.5,0.6051705062217406,0.6051705062217406
Yes,0.823529,0.222222,0.9940735403393249,0,0,0,1.0,0.9940735403393249,0.9940735403393249
Yes,1.041667,0.120000,0.9671207365211454,0,0,0,1.0,0.9671207365211454,0.9671207365211454
Yes,0.769231,0.230769,0.9253730581220396,0,0,1,0.0,0.9253730581220396,0.9253730581220396
Yes,0.800000,0.250000,0.976483835684508,0,0,0,1.0,0.976483835684508,0.976483835684508
Yes,0.764706,0.235294,0.9635941960920779,0,0,1,0.5,0.9635941960920779,0.9635941960920779
No,0.933333,0.000000,0.8285605638683939,0,0,8,0.0,0.8285605638683939,0.8285605638683939
No,1.230769,0.062500,0.9518521494901296,0,0,2,0.0,0.9518521494901296,0.9518521494901296
Yes,0.923077,0.111111,0.9683022715437626,0,0,2,0.6666666666666666,0.9683022715437626,0.9683022715437626
Yes,1.000000,0.066667,0.9292290642837893,0,0,2,0.3333333333333333,0.9292290642837893,0.9292290642837893
No,1.375000,0.352941,0.832331959245928,1,1,4,0.3333333333333333,0.832331959245928,0.832331959245928
Yes,1.136364,0.181818,0.9653243222651899,0,0,1,0.6666666666666666,0.9653243222651899,0.9653243222651899
Yes,0.809524,0.173913,0.8199336888187301,0,0,3,0.0,0.8199336888187301,0.8199336888187301
No,0.666667,0.300000,0.9461917791679726,0,0,2,0.6,0.9461917791679726,0.9461917791679726
Yes,1.000000,0.000000,0.8712631153075242,0,0,1,0.0,0.8712631153075242,0.8712631153075242
Yes,0.833333,0.157895,0.9332971405345284,0,0,7,0.0,0.9332971405345284,0.9332971405345284
Yes,0.823529,0.117647,0.8567295461179928,0,0,5,0.16666666666666666,0.8567295461179928,0.8567295461179928
Yes,0.750000,0.208333,0.8322373569089855,0,0,0,1.0,0.8322373569089855,0.8322373569089855
Yes,1.000000,0.000000,0.9838330313407897,1,1,1,0.6666666666666666,0.9838330313407897,0.9838330313407897
Yes,0.736842,0.250000,0.9776868985430973,0,0,1,0.6666666666666666,0.9776868985430973,0.9776868985430973
No,1.136364,0.076923,0.9124005644012321,0,0,5,0.375,0.9124005644012321,0.9124005644012321
Yes,1.350000,0.318182,0.9692238554613769,0,0,1,0.0,0.9692238554613769,0.9692238554613769
Yes,0.900000,0.090909,0.9999999999999999,0,0,0,1.0,0.9999999999999999,0.9999999999999999
Yes,1.200000,0.200000,0.9606461941786765,0,0,1,0.5,0.9606461941786765,0.9606461941786765
No,1.500000,0.363636,0.8098895490258224,0,0,3,0.4,0.8098895490258224,0.8098895490258224
No,0.933333,0.066667,0.7706206314150668,0,0,12,0.07692307692307693,0.7706206314150668,0.7706206314150668
Yes,0.733333,0.266667,0.9266977571870684,0,0,1,0.5,0.9266977571870684,0.9266977571870684
No,0.916667,0.083333,0.8805976658526985,0,0,3,0.0,0.8805976658526985,0.8805976658526985
Yes,0.923077,0.142857,0.958190267513471,0,0,1,0.5,0.958190267513471,0.958190267513471
No,1.153846,0.153846,0.8188973773828931,0,0,0,1.0,0.8188973773828931,0.8188973773828931
Yes,0.750000,0.250000,0.6458849528969419,0,0,1,0.0,0.6458849528969419,0.6458849528969419
No,0.750000,0.192308,0.9548234562498232,0,0,0,1.0,0.9548234562498232,0.9548234562498232
Yes,1.058824,0.000000,0.9326842871197676,0,0,0,1.0,0.9326842871197676,0.9326842871197676
No,0.904762,0.153846,0.9170894362881338,0,0,5,0.2857142857142857,0.9170894362881338,0.9170894362881338
Yes,0.894737,0.105263,0.9172155694114594,0,0,0,1.0,0.9172155694114594,0.9172155694114594
Yes,0.916667,0.074074,0.9950640488003846,0,0,1,0.6666666666666666,0.9950640488003846,0.9950640488003846
Yes,1.000000,0.000000,0.8213075246837721,0,0,1,0.0,0.8213075246837721,0.8213075246837721
Yes,0.920000,0.037037,0.9250254973545667,0,0,0,1.0,0.9250254973545667,0.9250254973545667
Yes,1.076923,0.071429,0.9533959000856046,0,0,5,0.0,0.9533959000856046,0.9533959000856046
Yes,0.923077,0.071429,0.9998305581354361,0,0,4,0.5555555555555556,0.9998305581354361,0.9998305581354361
Yes,0.954545,0.043478,0.9982912646771328,0,0,2,0.5,0.9982912646771328,0.9982912646771328
No,1.250000,0.318182,0.8806307258420999,0,0,4,0.2,0.8806307258420999,0.8806307258420999
Yes,1.000000,0.035714,0.9877300335457304,0,0,0,1.0,0.9877300335457304,0.9877300335457304
No,0.687500,0.388889,0.7960209093798735,1,1,0,1.0,0.7960209093798735,0.7960209093798735
Yes,0.857143,0.136364,0.9879183892939988,0,0,2,0.0,0.9879183892939988,0.9879183892939988
Yes,0.840000,0.120000,0.96022360960745,0,0,2,0.5,0.96022360960745,0.96022360960745
Yes,0.954545,0.080000,0.932888271734853,0,0,3,0.25,0.932888271734853,0.932888271734853
Yes,0.666667,0.333333,0.8855408941696605,0,0,2,0.6,0.8855408941696605,0.8855408941696605
Yes,1.388889,0.400000,0.8984240435893532,0,0,4,0.2,0.8984240435893532,0.8984240435893532
No,1.333333,0.333333,0.8781991198772456,0,0,1,0.75,0.8781991198772456,0.8781991198772456
No,1.157895,0.150000,0.8782200611119523,0,0,4,0.2,0.8782200611119523,0.8782200611119523
Yes,0.680000,0.370370,0.9408172417738757,0,0,2,0.6666666666666666,0.9408172417738757,0.9408172417738757
Yes,1.238095,0.227273,0.9992487135918918,0,0,0,1.0,0.9992487135918918,0.9992487135918918
Yes,1.437500,0.437500,0.9207014868893656,0,0,4,0.42857142857142855,0.9207014868893656,0.9207014868893656
Yes,1.200000,0.200000,0.7926142783466232,0,0,2,0.6,0.7926142783466232,0.7926142783466232
No,1.000000,0.000000,0.929353776250325,0,0,5,0.0,0.929353776250325,0.929353776250325
Yes,0.807692,0.107143,0.9681366113006729,0,0,4,0.6923076923076923,0.9681366113006729,0.9681366113006729
Yes,1.000000,0.000000,0.9028057668437849,0,0,0,1.0,0.9028057668437849,0.9028057668437849
Yes,0.950000,0.045455,0.751158834083883,0,0,1,0.0,0.751158834083883,0.751158834083883
Yes,0.692308,0.357143,0.7567633414390119,0,0,0,1.0,0.7567633414390119,0.7567633414390119
No,0.950000,0.000000,0.923955254431735,0,0,6,0.4,0.923955254431735,0.923955254431735
Yes,0.952381,0.047619,0.9271827964164372,0,0,2,0.7142857142857143,0.9271827964164372,0.9271827964164372
No,1.117647,0.235294,0.9333129814346757,0,0,2,0.0,0.9333129814346757,0.9333129814346757
Yes,1.000000,0.000000,0.9062816530966992,0,0,4,0.5555555555555556,0.9062816530966992,0.9062816530966992
No,0.882353,0.058824,0.6145438110106426,1,1,0,1.0,0.6145438110106426,0.6145438110106426
Yes,0.833333,0.250000,0.7510629360359371,0,0,3,0.0,0.7510629360359371,0.7510629360359371
Yes,1.117647,0.000000,0.9528601642921855,0,0,0,1.0,0.9528601642921855,0.9528601642921855
No,0.842105,0.150000,0.9904549056307029,0,0,2,0.5,0.9904549056307029,0.9904549056307029
No,1.058824,0.058824,0.977821261618657,0,0,0,1.0,0.977821261618657,0.977821261618657
Yes,1.100000,0.100000,0.9800485661973092,0,0,4,0.42857142857142855,0.9800485661973092,0.9800485661973092
Yes,0.954545,0.000000,0.9987677110627249,0,0,0,1.0,0.9987677110627249,0.9987677110627249
Yes,0.772727,0.227273,0.9736266837803086,0,0,6,0.14285714285714285,0.9736266837803086,0.9736266837803086
Yes,1.210526,0.200000,0.8889614086409097,0,0,0,1.0,0.8889614086409097,0.8889614086409097
Yes,0.782609,0.200000,0.9724281479060267,0,0,0,1.0,0.9724281479060267,0.9724281479060267
Yes,1.384615,0.400000,0.9611404272598573,0,0,0,1.0,0.9611404272598573,0.9611404272598573
Yes,1.000000,0.000000,0.926114040021841,0,0,1,0.5,0.926114040021841,0.926114040021841
Yes,0.866667,0.187500,0.8306099778871203,0,0,2,0.3333333333333333,0.8306099778871203,0.8306099778871203
Yes,0.888889,0.111111,0.9771434540548107,0,0,3,0.5,0.9771434540548107,0.9771434540548107
Yes,0.800000,0.238095,0.9074794415609012,0,0,3,0.0,0.9074794415609012,0.9074794415609012
Yes,1.083333,0.166667,0.9974443535108446,0,0,0,1.0,0.9974443535108446,0.9974443535108446
Yes,1.117647,0.176471,0.9664957547387512,0,0,1,0.6666666666666666,0.9664957547387512,0.9664957547387512
No,0.909091,0.130435,0.9565232171563136,0,0,11,0.15384615384615385,0.9565232171563136,0.9565232171563136
Yes,0.923077,0.142857,0.7481358356195983,0,0,1,0.0,0.7481358356195983,0.7481358356195983
No,0.791667,0.200000,0.895578793907231,0,0,4,0.42857142857142855,0.895578793907231,0.895578793907231
No,0.705882,0.315789,0.7851644162781619,0,0,3,0.5,0.7851644162781619,0.7851644162781619
No,1.437500,0.529412,0.8941287766217547,0,0,5,0.16666666666666666,0.8941287766217547,0.8941287766217547
Yes,0.833333,0.083333,0.8900216559717959,0,0,1,0.6666666666666666,0.8900216559717959,0.8900216559717959
Yes,1.062500,0.117647,0.9076696859895305,0,0,0,1.0,0.9076696859895305,0.9076696859895305
Yes,1.142857,0.125000,0.9814382003854888,0,0,3,0.5,0.9814382003854888,0.9814382003854888
Yes,1.187500,0.117647,0.9537743356226502,0,0,1,0.5,0.9537743356226502,0.9537743356226502
Yes,0.769231,0.185185,0.9414861072812806,0,0,0,1.0,0.9414861072812806,0.9414861072812806
Yes,1.181818,0.272727,0.9248775650397882,0,0,0,1.0,0.9248775650397882,0.9248775650397882
Yes,0.923077,0.076923,0.9285356052171188,0,0,1,0.6666666666666666,0.9285356052171188,0.9285356052171188
Yes,1.000000,0.076923,0.7865083662268909,0,0,3,0.0,0.7865083662268909,0.7865083662268909
Yes,0.764706,0.277778,0.9340514681380868,0,0,0,1.0,0.9340514681380868,0.9340514681380868
Yes,0.888889,0.000000,0.9825945827295273,0,0,4,0.0,0.9825945827295273,0.9825945827295273
Yes,1.136364,0.136364,0.9992412087047159,0,0,0,1.0,0.9992412087047159,0.9992412087047159
No,1.000000,0.055556,0.9150769121901517,0,0,4,0.0,0.9150769121901517,0.9150769121901517
Yes,0.892857,0.103448,0.9742784401949448,0,0,2,0.6,0.9742784401949448,0.9742784401949448
No,1.571429,0.444444,0.9402676515624689,1,1,2,0.5,0.9402676515624689,0.9402676515624689
Yes,1.000000,0.000000,0.9579392961486056,0,0,6,0.25,0.9579392961486056,0.9579392961486056
Yes,0.846154,0.153846,0.8549497077169383,0,0,2,0.3333333333333333,0.8549497077169383,0.8549497077169383
Yes,1.333333,0.333333,0.850720235553401,0,0,0,1.0,0.850720235553401,0.850720235553401
Yes,0.958333,0.080000,0.9697357598089295,0,0,1,0.5,0.9697357598089295,0.9697357598089295
Yes,1.272727,0.363636,0.9570276781429733,0,0,0,1.0,0.9570276781429733,0.9570276781429733
Yes,1.090909,0.181818,0.9923758838867092,0,0,3,0.25,0.9923758838867092,0.9923758838867092
Yes,1.416667,0.416667,0.8819721771425265,0,0,1,0.75,0.8819721771425265,0.8819721771425265
Yes,1.230769,0.230769,0.9328823834406,0,0,1,0.8,0.9328823834406,0.9328823834406
Yes,0.913043,0.086957,0.9999982601249743,0,0,4,0.5555555555555556,0.9999982601249743,0.9999982601249743
Yes,0.954545,0.041667,0.9573227856390804,0,0,2,0.6666666666666666,0.9573227856390804,0.9573227856390804
Yes,0.764706,0.235294,0.7999524575225985,0,0,3,0.4,0.7999524575225985,0.7999524575225985
