quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0
Yes,1.190476,0.120000,0.9277487250470731,0,0,0,1.0
Yes,1.111111,0.333333,0.8550738888153921,0,0,1,0.0
Yes,1.111111,0.210526,0.8893555882080811,0,0,0,1.0
Yes,0.882353,0.117647,0.8851857225763834,0,0,1,0.0
No,1.400000,0.400000,0.7559872100926387,0,0,8,0.1111111111111111
Yes,1.500000,0.454545,0.8573064017061723,0,0,0,1.0
Yes,1.047619,0.142857,0.9198321637487409,1,1,0,1.0
Yes,0.777778,0.272727,0.9197321523050378,0,0,2,0.0
Yes,0.882353,0.117647,0.8582991776326533,0,0,1,0.6666666666666666
No,1.333333,0.333333,0.9354985298619881,0,0,0,1.0
Yes,1.250000,0.250000,0.7624875663868027,1,1,2,0.0
No,0.880000,0.111111,0.860337434177133,0,0,3,0.25
Yes,1.111111,0.157895,0.9197048164532468,0,0,0,1.0
Yes,1.000000,0.000000,0.9429348439793688,0,0,1,0.0
Yes,0.857143,0.200000,0.843404680752667,0,0,0,1.0
Yes,0.933333,0.111111,0.9425622444313101,1,1,2,0.0
No,1.272727,0.272727,0.9203138408220621,0,0,0,1.0
Yes,1.277778,0.315789,0.9624779286275672,0,0,1,0.8
Yes,1.250000,0.250000,0.8627841957828313,0,0,6,0.25
Yes,0.923077,0.200000,0.9093761124236142,0,0,1,0.0
Yes,1.176471,0.176471,0.931970553216277,0,0,8,0.2727272727272727
Yes,0.947368,0.095238,0.9681622581631293,0,0,1,0.5
No,0.833333,0.192308,0.9850674037977702,0,0,0,1.0
Yes,0.947368,0.050000,0.9151159408994307,0,0,0,1.0
Yes,1.000000,0.000000,0.9392548208789687,0,0,1,0.0
Yes,0.947368,0.100000,0.9625686145001635,0,0,2,0.3333333333333333
No,0.700000,0.300000,0.8811888718985054,0,0,11,0.08333333333333333
Yes,1.000000,0.055556,0.8993915166096407,0,0,5,0.0
Yes,1.041667,0.038462,0.9595624341309269,0,0,0,1.0
Yes,1.190476,0.130435,0.9842661757809752,0,0,0,1.0
No,0.800000,0.250000,0.6887951962039136,0,0,6,0.14285714285714285
Yes,1.062500,0.062500,0.9814721177899555,0,0,0,1.0
No,1.294118,0.411765,0.8650451372012621,0,0,0,1.0
Yes,1.000000,0.000000,0.981945546856528,0,0,0,1.0
Yes,1.133333,0.133333,0.920822982164612,0,0,0,1.0
Yes,0.944444,0.055556,0.9210171974902388,0,0,0,1.0
Yes,1.266667,0.266667,0.9052701126844569,0,0,4,0.2
Yes,0.720000,0.222222,0.8487350106047039,0,0,7,0.0
Yes,0.777778,0.250000,0.9449930493302823,0,0,0,1.0
Yes,0.791667,0.125000,0.9410951552008809,0,0,1,0.5
Yes,1.052632,0.100000,0.9443145434271555,0,0,0,1.0
Yes,1.086957,0.000000,0.9594310468867023,0,0,1,0.6666666666666666
No,1.545455,0.545455,0.8598751839202118,0,0,9,0.1
No,0.809524,0.227273,0.9176001654375134,0,0,5,0.16666666666666666
Yes,1.000000,0.035714,0.9680099931640006,0,0,0,1.0
Yes,0.818182,0.217391,0.9616134023537541,0,0,0,1.0
Yes,1.043478,0.041667,0.9540450333702319,0,0,0,1.0
Yes,1.000000,0.052632,0.9145325270725708,0,0,3,0.0
Yes,0.933333,0.066667,0.9999190620366427,0,0,0,1.0
No,0.785714,0.214286,0.8415472237910585,1,1,0,1.0
Yes,1.000000,0.000000,0.9583470107782595,0,0,3,0.0
Yes,1.250000,0.235294,0.8418216921563647,0,0,1,0.5
No,0.809524,0.230769,0.9089663475594381,0,0,0,1.0
No,1.000000,0.000000,0.8153218700826663,0,0,0,1.0
No,0.769231,0.333333,0.9364812878299843,0,0,0,1.0
No,1.437500,0.500000,0.9674805478780706,0,0,0,1.0
Yes,0.680000,0.296296,0.9264582805567665,0,0,0,1.0
Yes,0.947368,0.000000,0.9012729352721194,0,0,1,0.75
Yes,1.000000,0.052632,0.8507276355089907,0,0,0,1.0
Yes,1.000000,0.076923,0.9883245180973141,0,0,0,1.0
Yes,1.375000,0.352941,0.9017864125247356,0,0,1,0.75
Yes,1.125000,0.160000,0.9773879402650638,0,0,0,1.0
Yes,1.058824,0.055556,0.8473270138650293,0,0,4,0.0
Yes,0.928571,0.066667,0.6653041974725126,0,0,3,0.5
Yes,0.764706,0.263158,0.8493525461606746,0,0,5,0.0
No,0.882353,0.166667,0.9174375422506046,1,1,3,0.5
Yes,1.235294,0.277778,0.9557912498345107,0,0,0,1.0
Yes,1.000000,0.035714,0.9198229901553814,1,1,1,0.0
Yes,0.840000,0.241379,0.8665615106376496,0,0,2,0.5
No,1.214286,0.214286,0.758282380818035,0,0,13,0.0
Yes,0.875000,0.071429,0.9252717861343199,0,0,0,1.0
Yes,1.045455,0.080000,0.9491828238850026,0,0,2,0.6666666666666666
Yes,1.071429,0.062500,0.8692750578152687,0,0,0,1.0
Yes,1.214286,0.214286,0.7867547536476978,0,0,1,0.5
Yes,0.869565,0.192308,0.9003704320701001,0,0,5,0.16666666666666666
Yes,0.928571,0.068966,0.9275324629014787,0,0,2,0.3333333333333333
No,1.250000,0.250000,0.8704336131164232,0,0,0,1.0
No,1.038462,0.000000,0.9267476163919715,0,0,4,0.42857142857142855
No,0.909091,0.090909,0.7801133994990224,0,0,0,1.0
No,0.900000,0.173913,0.8541272598120684,0,0,2,0.6
No,1.300000,0.300000,0.8523480741535904,0,0,2,0.0
Yes,1.000000,0.000000,0.970642456666328,0,0,0,1.0
Yes,0.833333,0.157895,0.8430662623828373,0,0,0,1.0
Yes,0.894737,0.100000,0.9566150953709271,1,1,0,1.0
Yes,1.272727,0.250000,0.8799045470353393,0,0,1,0.6666666666666666
No,1.066667,0.066667,0.9018655003377519,0,0,0,1.0
Yes,0.937500,0.062500,0.8591146170459621,0,0,8,0.2
No,1.100000,0.100000,0.7801133994990224,0,0,0,1.0
Yes,0.928571,0.187500,0.8696651199060993,0,0,1,0.75
Yes,0.846154,0.214286,0.9313815837819271,0,0,2,0.0
Yes,1.000000,0.100000,0.9475212523131202,0,0,2,0.6666666666666666
Yes,0.687500,0.312500,0.8746827832378966,0,0,1,0.0
Yes,0.923077,0.068966,0.936314381481,0,0,0,1.0
No,1.142857,0.214286,0.7425486643771906,0,0,1,0.0
No,0.866667,0.187500,0.8726328515201007,0,0,0,1.0
Yes,1.157895,0.157895,0.935908006594883,0,0,1,0.0
No,1.210526,0.285714,0.908597686230528,0,0,8,0.2
Yes,1.312500,0.235294,0.9378231389631715,0,0,0,1.0
Yes,0.785714,0.241379,0.9198406985123806,0,0,0,1.0
Yes,1.066667,0.062500,0.9199577508294383,0,0,1,0.5
Yes,1.285714,0.266667,0.9499613231101214,0,0,1,0.0
No,1.368421,0.400000,0.9026282500333461,0,0,5,0.2857142857142857
Yes,1.000000,0.130435,0.9252571389011365,0,0,2,0.5
No,1.300000,0.400000,0.9374971879848527,0,0,1,0.6666666666666666
Yes,0.937500,0.105263,0.8808400330614763,0,0,2,0.0
Yes,1.000000,0.055556,0.7793570622074595,0,0,2,0.0
Yes,0.777778,0.250000,0.9216232059976615,0,0,0,1.0
Yes,1.000000,0.058824,0.8869994169450164,0,0,0,1.0
Yes,1.166667,0.166667,0.9006345358061535,0,0,0,1.0
Yes,1.187500,0.187500,0.9502902800678783,0,0,1,0.5
Yes,1.000000,0.000000,0.9505154015492254,0,0,0,1.0
Yes,0.960000,0.040000,0.9261689252781502,0,0,0,1.0
Yes,1.166667,0.166667,0.9099174198669232,0,0,0,1.0
Yes,0.920000,0.068966,0.980481537664874,0,0,0,1.0
Yes,1.190476,0.190476,0.9371491924325743,0,0,0,1.0
Yes,0.772727,0.250000,0.9487656165054192,0,0,4,0.3333333333333333
No,1.333333,0.333333,0.8584176999631934,1,1,0,1.0
Yes,1.272727,0.272727,0.9196607392244915,0,0,0,1.0
No,0.928571,0.066667,0.7835347935890277,0,0,8,0.1111111111111111
No,1.250000,0.157895,0.8522504809681406,0,0,2,0.3333333333333333
No,1.111111,0.157895,0.9260093452941422,0,0,3,0.5
Yes,0.818182,0.181818,0.9471866816588893,0,0,2,0.3333333333333333
No,0.916667,0.083333,0.7490486700519767,0,0,2,0.0
No,0.904762,0.095238,0.8428788778631293,0,0,0,1.0
Yes,1.083333,0.083333,0.9064669183546331,0,0,2,0.3333333333333333
Yes,1.230769,0.066667,0.8704777518088853,0,0,0,1.0
Yes,1.052632,0.052632,0.9332568502482447,0,0,0,1.0
No,1.214286,0.285714,0.8847778803647195,0,0,0,1.0
No,1.000000,0.041667,0.9211584682533315,0,0,0,1.0
No,0.944444,0.000000,0.8899871675340518,0,0,0,1.0
Yes,1.083333,0.083333,0.9785960602790792,0,0,0,1.0
Yes,1.047619,0.086957,0.9589138570192075,0,0,0,1.0
Yes,0.833333,0.080000,0.9424320982379409,0,0,1,0.6666666666666666
Yes,1.100000,0.000000,0.7533806560916829,0,0,0,1.0
Yes,0.785714,0.266667,0.8900250430457404,0,0,0,1.0
No,1.090909,0.090909,0.9292230697367514,0,0,0,1.0
No,1.055556,0.111111,0.8570234160230356,0,0,0,1.0
Yes,0.880000,0.115385,0.9416258396247266,0,0,3,0.25
Yes,1.400000,0.437500,0.9318193154794677,0,0,0,1.0
No,0.777778,0.214286,0.81591070321124,0,0,5,0.16666666666666666
Yes,1.000000,0.045455,0.9431287700377817,0,0,6,0.14285714285714285
Yes,0.818182,0.173913,0.9336238993193758,0,0,1,0.0
Yes,1.050000,0.090909,0.9712999538456493,0,0,0,1.0
No,1.600000,0.600000,0.8162718862807516,0,0,0,1.0
Yes,1.000000,0.055556,0.9446311916804733,0,0,1,0.5
No,1.529412,0.500000,0.9314211915756749,0,0,1,0.5
Yes,0.840000,0.160000,0.9813787859424192,0,0,0,1.0
Yes,1.125000,0.058824,0.9584922850538504,0,0,0,1.0
No,1.200000,0.200000,0.8002683290809117,0,0,0,1.0
Yes,1.000000,0.125000,0.843426979600157,0,0,0,1.0
Yes,1.125000,0.117647,0.9711590026304968,0,0,0,1.0
No,0.846154,0.153846,0.8214913793829146,0,0,0,1.0
Yes,0.857143,0.142857,0.9175079651579151,1,1,2,0.6666666666666666
No,0.851852,0.172414,0.9534439775351824,0,0,0,1.0
Yes,0.923077,0.107143,0.9385160854912531,0,0,0,1.0
Yes,0.857143,0.181818,0.9132193932002235,0,0,0,1.0
No,1.142857,0.266667,0.9451335719291929,0,0,0,1.0
No,1.066667,0.066667,0.8950578854693073,0,0,2,0.0
Yes,0.807692,0.185185,0.9166609358008856,0,0,1,0.0
Yes,1.285714,0.200000,0.8991331093020154,0,0,2,0.0
Yes,1.307692,0.266667,0.8776749577252804,0,0,0,1.0
No,0.764706,0.176471,0.9069607650233582,0,0,0,1.0
Yes,1.000000,0.000000,0.9258981733213355,0,0,0,1.0
Yes,0.684211,0.263158,0.8844203514010668,0,0,0,1.0
Yes,1.000000,0.038462,0.9280951904834182,0,0,1,0.0
Yes,0.950000,0.050000,0.8696563057574033,0,0,0,1.0
No,0.866667,0.066667,0.8636797032786664,0,0,0,1.0
Yes,1.190476,0.136364,0.9601441828091328,0,0,0,1.0
Yes,1.000000,0.000000,0.6950382157062422,1,1,0,1.0
Yes,0.714286,0.260870,0.9118006364780934,0,0,1,0.6666666666666666
Yes,1.214286,0.214286,0.9897955605419636,0,0,0,1.0
Yes,0.960000,0.035714,0.9644859752124024,0,0,0,1.0
Yes,1.000000,0.000000,0.8958120045924169,0,0,0,1.0
No,1.384615,0.428571,0.8268557870054748,0,0,1,0.0
Yes,0.923077,0.076923,0.8576618280538794,0,0,6,0.14285714285714285
Yes,1.071429,0.066667,0.8263566676888898,0,0,0,1.0
Yes,1.000000,0.083333,0.8997097186767665,0,0,1,0.0
Yes,1.000000,0.050000,0.9870746894627042,0,0,0,1.0
Yes,1.217391,0.166667,0.9302419276969897,0,0,1,0.5
Yes,0.950000,0.045455,0.9086899903612949,0,0,0,1.0
Yes,0.857143,0.142857,0.8766569349211497,0,0,1,0.0
Yes,0.866667,0.133333,0.8603890279242368,0,0,0,1.0
Yes,0.875000,0.125000,0.9322457492907252,0,0,3,0.0
Yes,0.760000,0.230769,0.9286161534643205,0,0,1,0.0
No,0.692308,0.230769,0.7674122488439762,0,0,3,0.25
Yes,1.136364,0.136364,0.8795634750606736,0,0,1,0.0
Yes,1.000000,0.000000,0.7783565901280314,0,0,0,1.0
No,1.200000,0.200000,0.7932623501093604,0,0,6,0.0
No,0.800000,0.235294,0.8874758051909533,0,0,1,0.6666666666666666
Yes,0.826087,0.200000,0.8830019498331974,0,0,5,0.0
No,1.375000,0.411765,0.9871288480013634,0,0,0,1.0
Yes,0.916667,0.083333,0.7966196940759693,0,0,1,0.0
Yes,0.800000,0.240000,0.864461536634138,0,0,0,1.0
Yes,1.083333,0.035714,0.9999100247915557,0,0,0,1.0
No,1.250000,0.235294,0.898457602181986,0,0,2,0.3333333333333333
Yes,1.250000,0.181818,0.9249901846462614,0,0,2,0.0
No,1.315789,0.315789,0.9377674164859224,0,0,0,1.0
No,1.294118,0.411765,0.9049536846735771,0,0,0,1.0
Yes,1.125000,0.187500,0.886532538284028,0,0,0,1.0
No,0.625000,0.411765,0.8422055850341357,0,0,3,0.0
No,1.080000,0.037037,0.976692707255163,0,0,0,1.0
Yes,0.777778,0.200000,0.9254944960121722,0,0,2,0.0
No,1.000000,0.000000,0.9569843664454818,0,0,6,0.25
Yes,1.181818,0.208333,0.9365835725393978,0,0,0,1.0
Yes,1.000000,0.000000,0.9999596936785873,0,0,1,0.0
Yes,0.739130,0.208333,0.9241841483113526,0,0,1,0.5
Yes,0.727273,0.272727,0.7746970353964225,0,0,1,0.0
Yes,1.250000,0.250000,0.9672086985554543,0,0,1,0.0
Yes,0.782609,0.217391,0.9332268477452058,0,0,0,1.0
Yes,1.045455,0.041667,0.9284681148451659,0,0,0,1.0
No,1.142857,0.142857,0.85091095451085,0,0,8,0.0
Yes,1.400000,0.400000,0.8612205251218441,0,0,0,1.0
Yes,1.000000,0.000000,0.9999399734844465,0,0,0,1.0
Yes,0.960000,0.038462,0.9376021053991861,0,0,0,1.0
No,1.200000,0.266667,0.8253893114367182,1,1,0,1.0
No,0.666667,0.285714,0.8940690328942541,0,0,2,0.5
No,1.181818,0.227273,0.902974524930768,0,0,0,1.0
No,0.937500,0.117647,0.8572039824484586,0,0,2,0.5
No,1.333333,0.416667,0.8448719397640692,0,0,5,0.2857142857142857
Yes,1.117647,0.105263,0.9999437578320827,0,0,0,1.0
Yes,0.892857,0.103448,0.9600944405068637,0,0,0,1.0
Yes,1.272727,0.272727,0.8721103341724157,0,0,1,0.6666666666666666
Yes,0.888889,0.111111,0.8624546806044261,0,0,1,0.5
Yes,0.937500,0.000000,0.9479679013171334,0,0,0,1.0
No,1.388889,0.368421,0.9666636702371828,0,0,0,1.0
Yes,1.157895,0.100000,0.9449728890063158,0,0,0,1.0
Yes,1.058824,0.052632,0.9522233781306845,0,0,1,0.0
Yes,1.315789,0.315789,0.8830410451386762,0,0,3,0.5714285714285714
Yes,0.909091,0.130435,0.8904277921011956,0,0,0,1.0
No,0.823529,0.176471,0.8660449329458081,0,0,11,0.08333333333333333
Yes,1.388889,0.315789,0.8683702054743483,0,0,0,1.0
No,1.400000,0.400000,0.9208528414069687,0,0,1,0.75
No,0.818182,0.181818,0.863981518220765,0,0,2,0.0
No,0.736842,0.300000,0.9377355899324091,0,0,2,0.5
Yes,0.904762,0.130435,0.9320775901188024,0,0,0,1.0
Yes,1.000000,0.052632,0.8620526747444294,0,0,2,0.3333333333333333
No,0.888889,0.172414,0.9088139126991268,0,0,3,0.4
No,1.411765,0.470588,0.894618347638379,0,0,9,0.25
No,1.142857,0.133333,0.8298049665045721,0,0,4,0.3333333333333333
Yes,1.153846,0.153846,0.8597798623735213,0,0,2,0.6
No,1.538462,0.500000,0.8430353643878081,0,0,2,0.0
No,1.050000,0.086957,0.9234879619906853,0,0,9,0.1
Yes,1.095238,0.090909,0.9323281457768546,0,0,0,1.0
No,0.823529,0.222222,0.8817781179177242,0,0,3,0.0
Yes,0.920000,0.076923,0.9301014945337801,0,0,2,0.3333333333333333
Yes,1.363636,0.333333,0.7416985610482326,0,0,1,0.0
Yes,0.875000,0.166667,0.8984468330404352,0,0,0,1.0
No,1.100000,0.120000,0.9403631073655503,0,0,0,1.0
No,1.210526,0.263158,0.9196301760211609,0,0,0,1.0
No,0.909091,0.083333,0.8547593375612298,0,0,2,0.5
Yes,0.823529,0.222222,0.9036577636364608,0,0,0,1.0
Yes,1.041667,0.120000,0.9691525186164754,0,0,0,1.0
Yes,0.769231,0.230769,0.8542295036683333,0,0,0,1.0
Yes,0.800000,0.250000,0.9024563308090076,0,0,0,1.0
Yes,0.764706,0.235294,0.8797632169400366,0,0,1,0.5
No,0.933333,0.000000,0.8384276380201509,0,0,7,0.0
No,1.230769,0.062500,0.9365224639031987,0,0,0,1.0
Yes,0.923077,0.111111,0.9852846833195452,0,0,0,1.0
Yes,1.000000,0.066667,0.9051714224365528,0,0,0,1.0
No,1.375000,0.352941,0.9051518060599634,1,1,2,0.5
Yes,1.136364,0.181818,0.9888154642744807,0,0,0,1.0
Yes,0.809524,0.173913,0.9561275414165149,0,0,1,0.0
No,0.666667,0.300000,0.8985011088172729,0,0,0,1.0
Yes,1.000000,0.000000,0.9433438861003162,0,0,0,1.0
Yes,0.833333,0.157895,0.8082395423809587,0,0,6,0.0
Yes,0.823529,0.117647,0.8632276134662468,0,0,2,0.0
Yes,0.750000,0.208333,0.9322936192772479,0,0,0,1.0
Yes,1.000000,0.000000,0.9793518812405597,1,1,0,1.0
Yes,0.736842,0.250000,0.9926713044228372,0,0,1,0.6666666666666666
No,1.136364,0.076923,0.8500807884588288,0,0,3,0.5
Yes,1.350000,0.318182,0.9838063192700575,0,0,1,0.0
Yes,0.900000,0.090909,0.9516035544669152,0,0,0,1.0
Yes,1.200000,0.200000,0.9568961079503056,0,0,0,1.0
No,1.500000,0.363636,0.7933746310361419,0,0,3,0.4
No,0.933333,0.066667,0.7552209851570533,0,0,11,0.08333333333333333
Yes,0.733333,0.266667,0.8986798162037246,0,0,0,1.0
No,0.916667,0.083333,0.8937383553147648,0,0,2,0.0
Yes,0.923077,0.142857,0.8032409990975086,0,0,1,0.0
No,1.153846,0.153846,0.9814066174006063,0,0,0,1.0
Yes,0.750000,0.250000,0.6416683159343098,0,0,0,1.0
No,0.750000,0.192308,0.9488334035300254,0,0,0,1.0
Yes,1.058824,0.000000,0.9840679032790769,0,0,0,1.0
No,0.904762,0.153846,0.9405067688959469,0,0,5,0.2857142857142857
Yes,0.894737,0.105263,0.9540898459444391,0,0,0,1.0
Yes,0.916667,0.074074,0.984123923263179,0,0,0,1.0
Yes,1.000000,0.000000,0.849818482070257,0,0,1,0.0
Yes,0.920000,0.037037,0.9999385441676221,0,0,0,1.0
Yes,1.076923,0.071429,0.7838205780104788,0,0,1,0.0
Yes,0.923077,0.071429,0.9942500085227514,0,0,4,0.42857142857142855
Yes,0.954545,0.043478,0.9689051873393254,0,0,1,0.6666666666666666
No,1.250000,0.318182,0.9182977352377393,0,0,3,0.25
Yes,1.000000,0.035714,0.9825484548593748,0,0,0,1.0
No,0.687500,0.388889,0.81606881691207,1,1,0,1.0
Yes,0.857143,0.136364,0.9046317960828318,0,0,0,1.0
Yes,0.840000,0.120000,0.9196649250112153,0,0,0,1.0
Yes,0.954545,0.080000,0.9617493139482641,0,0,3,0.25
Yes,0.666667,0.333333,0.8769764340753916,0,0,1,0.5
Yes,1.388889,0.400000,0.8131426407288119,0,0,2,0.3333333333333333
No,1.333333,0.333333,0.8734063501560938,0,0,0,1.0
No,1.157895,0.150000,0.9231822589953027,0,0,4,0.2
Yes,0.680000,0.370370,0.9200656589333499,0,0,1,0.8
Yes,1.238095,0.227273,0.9700370271340197,0,0,0,1.0
Yes,1.437500,0.437500,0.9154286815480907,0,0,3,0.25
Yes,1.200000,0.200000,0.8867304486447855,0,0,1,0.6666666666666666
No,1.000000,0.000000,0.8826124623162505,0,0,2,0.0
Yes,0.807692,0.107143,0.9087353537697115,0,0,0,1.0
Yes,1.000000,0.000000,0.901212879467584,0,0,0,1.0
Yes,0.950000,0.045455,0.9165045379905654,0,0,0,1.0
Yes,0.692308,0.357143,0.8972138851800218,0,0,0,1.0
No,0.950000,0.000000,0.865141442109937,0,0,1,0.0
Yes,0.952381,0.047619,0.9442180188428014,0,0,2,0.7142857142857143
No,1.117647,0.235294,0.91723773669321,0,0,1,0.0
Yes,1.000000,0.000000,0.8919227190620288,0,0,1,0.75
No,0.882353,0.058824,0.9333066449349284,1,1,0,1.0
Yes,0.833333,0.250000,0.8133551828988181,0,0,3,0.0
Yes,1.117647,0.000000,0.8840647606956561,0,0,0,1.0
No,0.842105,0.150000,0.9429363300835819,0,0,1,0.6666666666666666
No,1.058824,0.058824,0.8683855864385145,0,0,0,1.0
Yes,1.100000,0.100000,0.8802057405682875,0,0,2,0.0
Yes,0.954545,0.000000,0.9859195057499995,0,0,0,1.0
Yes,0.772727,0.227273,0.9327617620952072,0,0,6,0.14285714285714285
Yes,1.210526,0.200000,0.9300847768270829,0,0,0,1.0
Yes,0.782609,0.200000,0.9550952312837114,0,0,0,1.0
Yes,1.384615,0.400000,0.882321827377309,0,0,0,1.0
Yes,1.000000,0.000000,0.7805940125103434,0,0,1,0.0
Yes,0.866667,0.187500,0.7923269857586547,0,0,0,1.0
Yes,0.888889,0.111111,0.9065426055349091,0,0,1,0.0
Yes,0.800000,0.238095,0.9650348778979965,0,0,2,0.0
Yes,1.083333,0.166667,0.894101755514643,0,0,0,1.0
Yes,1.117647,0.176471,0.9529067275601119,0,0,1,0.6666666666666666
No,0.909091,0.130435,0.8786003092361502,0,0,10,0.16666666666666666
Yes,0.923077,0.142857,0.8212177710082138,0,0,1,0.0
No,0.791667,0.200000,0.904875158966424,0,0,0,1.0
No,0.705882,0.315789,0.7035676677910997,0,0,0,1.0
No,1.437500,0.529412,0.9125845186327759,0,0,1,0.0
Yes,0.833333,0.083333,0.8054629575091377,0,0,0,1.0
Yes,1.062500,0.117647,0.9615508137905432,0,0,0,1.0
Yes,1.142857,0.125000,0.9458200481280655,0,0,2,0.5
Yes,1.187500,0.117647,0.9524693805677855,0,0,0,1.0
Yes,0.769231,0.185185,0.93496039994509,0,0,0,1.0
Yes,1.181818,0.272727,0.930859998051506,0,0,0,1.0
Yes,0.923077,0.076923,0.9566676587530455,0,0,0,1.0
Yes,1.000000,0.076923,0.82357069945252,0,0,0,1.0
Yes,0.764706,0.277778,0.9444689981734191,0,0,0,1.0
Yes,0.888889,0.000000,0.9331824925438441,0,0,0,1.0
Yes,1.136364,0.136364,0.9777084247065698,0,0,0,1.0
No,1.000000,0.055556,0.9045051813824654,0,0,1,0.0
Yes,0.892857,0.103448,0.9520413631629374,0,0,2,0.5
No,1.571429,0.444444,0.8893414813587724,1,1,0,1.0
Yes,1.000000,0.000000,0.896290022214927,0,0,4,0.2
Yes,0.846154,0.153846,0.8765182933096901,0,0,2,0.3333333333333333
Yes,1.333333,0.333333,0.8753995846080788,0,0,0,1.0
Yes,0.958333,0.080000,0.9674779865909987,0,0,1,0.0
Yes,1.272727,0.363636,0.9421552530668635,0,0,0,1.0
Yes,1.090909,0.181818,0.9467789935189894,0,0,0,1.0
Yes,1.416667,0.416667,0.9374732879777072,0,0,1,0.75
Yes,1.230769,0.230769,0.8854549251092585,0,0,0,1.0
Yes,0.913043,0.086957,0.987150602613026,0,0,4,0.5555555555555556
Yes,0.954545,0.041667,0.9083187474779268,0,0,0,1.0
Yes,0.764706,0.235294,0.8224608631009735,0,0,3,0.0
Yes,1.105263,0.142857,0.9628208779937157,0,0,0,1.0
Yes,0.944444,0.105263,0.9403131093582532,0,0,0,1.0
No,1.285714,0.285714,0.923390783980834,0,0,1,0.5
No,1.000000,0.090909,0.8473731353343067,0,0,0,1.0
No,0.750000,0.250000,0.7132802844413987,0,0,3,0.0
Yes,1.095238,0.086957,0.9538930031265779,0,0,1,0.0
No,0.909091,0.090909,0.7344637182682515,0,0,0,1.0
Yes,1.235294,0.352941,0.94489640932878,0,0,0,1.0
Yes,0.736842,0.263158,0.972112599918976,0,0,0,1.0
No,0.882353,0.117647,0.8584138184714566,0,0,7,0.125
Yes,0.950000,0.095238,0.937364455033991,0,0,0,1.0
No,0.875000,0.125000,0.8200945963185978,0,0,11,0.08333333333333333
Yes,0.714286,0.272727,0.8610876672704372,0,0,2,0.0
Yes,0.777778,0.142857,0.9076172125894456,0,0,0,1.0
Yes,1.058824,0.050000,0.8024507527938382,0,0,2,0.0
Yes,0.956522,0.038462,0.9696463718083872,0,0,0,1.0
Yes,1.357143,0.235294,0.9039144918014898,0,0,0,1.0
No,0.888889,0.107143,0.8938525645826632,0,0,0,1.0
Yes,1.000000,0.043478,0.950981917733183,0,0,0,1.0
No,1.266667,0.333333,0.9408771975095199,0,0,0,1.0
No,1.187500,0.235294,0.8848554148944894,0,0,2,0.0
No,0.941176,0.052632,0.8160222372329791,0,0,4,0.0
Yes,1.250000,0.238095,0.9262052096779526,0,0,2,0.0
Yes,1.200000,0.227273,0.951965576377481,0,0,2,0.0
Yes,1.055556,0.052632,0.9572716191215062,0,0,1,0.6666666666666666
Yes,0.769231,0.214286,0.8893171344945044,0,0,0,1.0
No,0.900000,0.100000,0.8628697084205942,0,0,1,0.0
No,0.840000,0.153846,0.9300232434860968,0,0,3,0.25
No,0.937500,0.058824,0.8893102862077045,0,0,4,0.0
Yes,1.375000,0.352941,0.9401353657778406,0,0,1,0.5
Yes,1.173913,0.200000,0.9667659840371101,0,0,0,1.0
Yes,0.666667,0.333333,0.8547142222417087,0,0,0,1.0
Yes,0.923077,0.000000,0.6799886445542346,0,0,5,0.0
Yes,0.962963,0.066667,0.961173405318445,0,0,0,1.0
No,0.705882,0.235294,0.730386933181612,1,1,2,0.0
Yes,1.250000,0.250000,0.8093969547001738,0,0,1,0.5
Yes,1.105263,0.105263,0.8404740117966193,0,0,7,0.125
No,0.791667,0.285714,0.9033082326770537,0,0,0,1.0
Yes,0.695652,0.304348,0.9083852429394904,0,0,0,1.0
Yes,0.750000,0.250000,0.8077155017238502,0,0,0,1.0
Yes,0.733333,0.312500,0.9363211075698304,0,0,0,1.0
No,1.375000,0.375000,0.57889941124381,1,1,2,0.0
Yes,0.947368,0.052632,0.7953688080231524,1,1,1,0.6666666666666666
No,0.714286,0.333333,0.933951598315322,0,0,2,0.0
Yes,1.150000,0.142857,0.9370309915086059,0,0,0,1.0
Yes,0.722222,0.277778,0.8676037932969586,0,0,0,1.0
Yes,0.866667,0.133333,0.8996764768144009,0,0,5,0.0
Yes,1.272727,0.250000,0.7952409044883938,1,1,0,1.0
Yes,0.920000,0.142857,0.9536606555789942,0,0,1,0.6666666666666666
No,1.357143,0.428571,0.8946707870724324,0,0,7,0.0
Yes,1.090909,0.181818,0.8292843596523657,0,0,3,0.0
No,0.947368,0.142857,0.9063179500919549,0,0,0,1.0
No,1.083333,0.083333,0.8106435507067458,1,1,0,1.0
No,1.437500,0.529412,0.8830098680384477,0,0,2,0.0
Yes,1.111111,0.105263,0.9247799107552979,0,0,3,0.0
Yes,0.650000,0.350000,0.9199584660890359,0,0,7,0.36363636363636365
Yes,1.250000,0.200000,0.9288658638502214,0,0,0,1.0
Yes,1.000000,0.045455,0.9435631517897687,0,0,0,1.0
Yes,1.166667,0.000000,0.8248279347829924,0,0,2,0.3333333333333333
Yes,1.038462,0.000000,0.9905227581430605,0,0,0,1.0
No,0.923077,0.071429,0.8889918820622085,0,0,1,0.0
Yes,0.863636,0.090909,0.9335907153680911,0,0,0,1.0
No,0.933333,0.125000,0.9134101466924692,0,0,0,1.0
