DATE,TIME,AUTHOR,TEXT,NOTE,NONE,SMILES,INDICATOR,GIVING_ORIENTATION,DISCONTENT,FEEDBACKABLE_REVOICE_REQUEST,NUDGEABLE,TUTOR_REFERENCE,REVOICE_CONTRIBUTION,EXPLANATION_CONTRIBUTION,FEEDBACKABLE_EXPLANATION_REQUEST,EXPLANATION_REQUEST,FEEDBACKABLE,HELP_REQUEST,FEEDBACKABLE_REVOICE,NUDGEABLE_INDICATOR,PREDICTION_CONTRIBUTION,QUESTION,FEEDBACKABLE_EXPLANATION,FEEDBACKABLE_UNSUPPORTED_CHALLENGE,REVOICABLE,REVOICE_REQUEST,GIVING_OPINION,SCIENCE,SILLYNESS,FEEDBACKABLE_PREDICTION,FEEDBACKABLE_REQUEST,FEEDBACKABLE_CHALLENGE,POSITIVITY,TEASING,NEGATIVE,AFFIRMATIVE,FEEDBACKABLE_UNSUPPORTED_PREDICTION,ABUSE,CHALLENGE_REQUEST,MOLECULE_SIZE,CHALLENGE_CONTRIBUTION,GROUP_BONDING,NUDGEABLE_MOLECULE_SIZE
01.01.1970,09.49.58,TUTOR,"For these experiments, we'll use the same membrane, but with pure water on the outside and a glucose solution on the inside.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.50.01,515CN3,the iodine came out the bag,E01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.50.28,517CN3,but the iodine was outside of the bag,E01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.50.29,TUTOR,Discuss the differences between glucose and starch molecules.,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.51.00,532CN3,IDK what glucose is,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.51.21,TUTOR,We'll use the tube weight as an indicator for water movement.,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.51.25,TUTOR,We'll also use *glucose test strips* to detect glucose in both environments.,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.51.39,TUTOR,"<< On the whiteboard, you can see what happened in this setup over time.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.51.44,515CN3,the glucose that we juss seen made a stick change colors one was yellow and one was green,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.52.03,TUTOR,"The results with glucose are different than what you saw with starch - as a team, discuss and agree upon an explanation for these results.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.52.13,515CN3,the bag went changing weight it increases,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.53.32,532CN3,the weight changed over time,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.53.40,517CN3,the glucose came out of the bag and the water whent into the bag,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.03,532CN3,how do u know,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.03,515CN3,and the glucose changed colors and the iodine left went into the bag,E01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.25,532CN3,how do you know,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.26,517CN3,because the test strips changed,E01,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.27,515CN3,how do u know what ?????,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.30,TUTOR,"Thanks for offering an explanation, 517CN3 :-)",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.54.41,532CN3,ok,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01.01.1970,09.55.21,515CN3,tanner how do you,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01.01.1970,09.55.24,TUTOR,Great! Can someone respond to 515CN3?,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.55.34,532CN3,montana said hi dominqueb,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.55.38,TUTOR,"Okay, we've kind of stalled. Can someone summarize the discussion so far?",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.55.43,TUTOR,"Okay, everyone - let's move on to the last experiment.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.55.56,515CN3,hello,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.56.02,TUTOR,"In this setup we have glucose solution on the outside, pure water on the inside.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.56.06,532CN3,the glucose came out of the bag each time,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.56.09,517CN3,because the test strip taht was in the water changed from yellow to green,E01,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.56.26,TUTOR,"What changes do you think you'll see in this condition? Agree on a prediction for what you'll observe over time, *and* an explanation that everyone understands.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.56.43,515CN3,exactly but before what you said about the starch how did you know,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.57.35,517CN3,what do you mean,E01,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.57.39,TUTOR,"Perfect time for a re-voicing, 517CN3.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.58.48,515CN3,an observation would be that glucose changed colors as it sat in the water and the water didnt go in side the starch but the iodine did go inside the starch,E01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.59.34,(money talks),joins the room,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,09.59.39,(money talks),leaves the room,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.00.04,TUTOR,"Make sure each of you is clear on your team's prediction and explanation, and write it in your worksheet.",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.00.47,TUTOR,"All right, we're wrapping up. Thanks, team!",E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.01.23,515CN3,what do youll think its going to change too,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.01.29,515CN3,and the weight,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.01.39,532CN3,whats our prediction,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.01.49,517CN3,ok so the tube is stilled filled with water instead of glucose,E01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01.01.1970,10.02.09,532CN3,that's the prediction,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.02.17,515CN3,BACKSLASHwhats the color inside the tube,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01.01.1970,10.02.38,517CN3,yellow,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.02.48,515CN3,outside,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.03.39,532CN3,what's the predictiobn,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.03.44,517CN3,for outside after 24 hours it should be green,E01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01.01.1970,10.03.56,517CN3,i mean outside,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.04.07,515CN3,whats the weight youll think,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.04.23,517CN3,0.59g,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.04.49,515CN3,why do u say 0.59,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.05.22,517CN3,its just a gess,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.05.56,532CN3,whats the outside color,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.35.16,TUTOR,leaves the room,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.36.04,517CN3,leaves the room,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.36.45,515CN3,leaves the room,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,10.40.53,532CN3,leaves the room,E01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.13.13,TUTOR,joins the room,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.13.30,539CN5,joins the room,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.13.48,504CN1,joins the room,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.13.52,550CN5,joins the room,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.13.57,TUTOR,"Hi, my name is Sage. I'll be working with you in this activity. Take a minute to introduce yourselves.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.14.42,TUTOR,"I won't tell you if you're right or wrong, but I'll give feedback as you discuss things as a team.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.14.49,504CN1,hi dajha!,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.14.54,550CN5,leaves the room,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.14.58,TUTOR,Let's look at a setup which is the opposite of the one we saw earlier - the iodine is now inside and the starch is outside.,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.15.18,550CN5,joins the room,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.15.24,TUTOR,"<< On the whiteboard, you can see a picture of this new setup.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.15.29,550CN5,Vinny<3,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.15.38,TUTOR,<< Here's what happened in this setup over time.,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.15.59,TUTOR,Notice how the inside and outside environments changed. Why did these changes happen?,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.16.26,504CN1,the iodine left the bag,F01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.16.31,TUTOR,"Okay, 504CN1 - why would how we use indicators be relevant?",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.17.39,550CN5,the iodine was never in the bag the iodine went into the,F01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.17.48,550CN5,bag,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.17.51,504CN1,the weight is decreasing and and the starch water changed colors,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.17.54,TUTOR,Any input from 539CN5?,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.18.59,539CN5,if you loook at the diogeam it shows the big getting liter because the iodine left the bag,F01,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.19.21,550CN5,agreed...,F01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.19.26,504CN1,agreed...,F01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.19.32,TUTOR,"Okay, team - in a moment we'll move to another set of experiments.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.19.56,TUTOR,"For these experiments, we'll use the same membrane, but with pure water on the outside and a glucose solution on the inside.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.20.27,TUTOR,Discuss the differences between glucose and starch molecules.,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.20.46,550CN5,glucose molecules weigh less,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.21.19,TUTOR,We'll use the tube weight as an indicator for water movement.,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.21.23,TUTOR,We'll also use *glucose test strips* to detect glucose in both environments.,F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.21.37,TUTOR,"<< On the whiteboard, you can see what happened in this setup over time.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.22.01,TUTOR,"The results with glucose are different than what you saw with starch - as a team, discuss and agree upon an explanation for these results.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.22.50,504CN1,the weight of the gluclose soltuion increased over the time period..,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.22.59,539CN5,the water has no suger in it so the strip will stay yellow. the gucose solution has duger so the strip will turn green,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01.01.1970,11.23.03,550CN5,i think the glucpse molecules left the bag and went into the water in the process of that water molecules entered the bag,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.23.41,504CN1,once again......agreed with dajha ... hahaBACKSLASH,F01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.24.00,550CN5,always a smart thing to do :),F01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.24.41,504CN1,but also i agree with vicky too ;),F01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.24.50,504CN1,:),F01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.25.32,539CN5,and over time glucose cane out of the bag and got into the water and that is why after 1 hour and 24 hours the strip that was in the water started to change.,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.25.38,TUTOR,"Okay, everyone - let's move on to the last experiment.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.26.00,TUTOR,"In this setup we have glucose solution on the outside, pure water on the inside.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.26.23,TUTOR,"What changes do you think you'll see in this condition? Agree on a prediction for what you'll observe over time, *and* an explanation that everyone understands.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.26.50,539CN5,the water has not suger so the strip is yellow,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01.01.1970,11.27.36,539CN5,and the glucose has suger and the strip is green,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.27.41,TUTOR,"So is 539CN5 saying ""a glucose test strip changes color when glucose is there?""",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.27.51,539CN5,yes,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01.01.1970,11.28.06,504CN1,i think the gluclose test strip will slowly change to a bright yellow color it is on the weighing scale. also i think the bag of distilled water will weigh more because over time of sitting in the gloclose you will get some glucose molecules in the,F01,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.28.06,550CN5,i don't think the sugar molecules will get in side the membrane i think they will be to big i think the water molecules will come out of the membrane and go into a concentrated equal enviorment,F01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01.01.1970,11.28.13,TUTOR,"Would another way to say that be ""molecules will move to the area of lower concentration if they can?""",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.28.38,550CN5,yes,F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01.01.1970,11.29.41,504CN1,agreed........with dajha AGAIN!.,F01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.29.51,539CN5,i agree to,F01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.30.02,TUTOR,"Make sure each of you is clear on your team's prediction and explanation, and write it in your worksheet.",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.30.09,504CN1,WE ALL AGREE!:),F01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.30.45,TUTOR,"All right, we're wrapping up. Thanks, team!",F01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.1970,11.30.53,550CN5,just to restate... the sugar molecules will not go into the membrane the distellied water will come out and the test strip will turn yellow,F01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
